lat,lng,amenity,country,admin,name
-43.5315727,172.5746433,bar,NZ,Canterbury,LoneStar Cafe and Bar
-41.2869427,174.7753168,parking,NZ,Wellington,Data General Carpark
-41.2892277,174.7737351,hotel,NZ,Wellington,Boulcott Suites
-41.2894502,174.7740081,hotel,NZ,Wellington,Flagstaff Village
-41.2899093,174.7740122,hotel,NZ,Wellington,Willis Village
-41.2903608,174.773832,hotel,NZ,Wellington,Stratford Apartment Hotel
-40.2196513,175.4230339,fuel,NZ,Manawatu-Wanganui,Z
-41.2915084,174.7768265,atm,NZ,Wellington,ASB
-41.2913742,174.7766832,atm,NZ,Wellington,National Bank
-41.2923438,174.7800592,fast_food,NZ,Wellington,McDonald's
-43.5122491,171.550209,parking,NZ,Canterbury,Rakaia Carpark
-41.2900043,174.7755446,atm,NZ,Wellington,ASB
-41.2902298,174.7758781,atm,NZ,Wellington,Kiwibank
-41.2905386,174.7760603,atm,NZ,Wellington,National Bank
-41.2912158,174.7767126,atm,NZ,Wellington,ANZ
-41.2915963,174.7766697,atm,NZ,Wellington,Westpac
-41.2915576,174.7775795,atm,NZ,Wellington,BNZ
-41.2927099,174.7762302,atm,NZ,Wellington,BNZ
-41.292647,174.7760323,atm,NZ,Wellington,ANZ
-41.2932306,174.7758411,atm,NZ,Wellington,National Bank
-41.2932276,174.7756628,atm,NZ,Wellington,National Bank
-41.2942175,174.77513,atm,NZ,Wellington,Kiwibank
-41.2944652,174.7752257,atm,NZ,Wellington,Westpac
-41.2925244,174.7793138,atm,NZ,Wellington,National Bank
-41.3093427,174.7782458,motel,NZ,Wellington,Ascot Motor Lodge
-41.3061721,174.7791292,kindergarten,NZ,Wellington,Child Care Centre
-41.2928649,174.7788397,fast_food,NZ,Wellington,Burger Fuel
-43.334159,171.9308153,station,NZ,Canterbury,Springfield
-42.8286653,171.5625958,station,NZ,West Coast,Otira
-42.5768849,171.4780171,station,NZ,West Coast,Moana
-42.4477362,171.2109804,attraction,NZ,West Coast,Mawhera Quay
-40.1380518,175.6606463,pub,NZ,Manawatu-Wanganui,Cheltenham Hotel
-41.3043273,174.7927439,kindergarten,NZ,Wellington,Hataitai Kindergarten
-41.2985241,174.7890875,sports_centre,NZ,Wellington,Victoria Bowling Club
-41.2999389,174.7844691,hostel,NZ,Wellington,Rawena's Lodge Backpackers
-41.2908374,174.7753309,hotel,NZ,Wellington,Central City Apartment Hotel
-41.2903884,174.7755392,bank,NZ,Wellington,Bank of New Zealand
-43.5718258,172.5709601,fuel,NZ,Canterbury,BP Petrol Station Halswell Road
-43.5823444,172.5692397,fuel,NZ,Canterbury,Challenge Halswell Service Station
-43.5918197,172.735673,memorial,NZ,Canterbury,Gun Emplacements
-41.2929603,174.7722854,arts_centre,NZ,Wellington,Mark Hutchins Gallery
-41.2890987,174.7768045,townhall,NZ,Wellington,Wellington City Council
-41.2899561,174.7776924,atm,NZ,Wellington,National Bank
-41.2918578,174.7814475,parking,NZ,Wellington,The Wakefield Street Carpark
-41.2922107,174.7815312,bicycle,NZ,Wellington,Bike Barn Wellington
-43.6541619,172.5565139,golf_course,NZ,Canterbury,Tai Tapu Golf Club
-43.4562229,172.446114,information,NZ,Canterbury,map
-43.4547601,172.4506187,information,NZ,Canterbury,map
-43.4535846,172.4727082,information,NZ,Canterbury,map
-43.453933,172.4595406,information,NZ,Canterbury,map
-40.0418916,175.1772377,fire_station,NZ,Manawatu-Wanganui,Ratana Volunteer Fire Brigade
-43.606438,172.6453335,monument,NZ,Canterbury,Sign of the Kiwi
-39.1755199,175.3931272,station,NZ,Manawatu-Wanganui,National Park
-43.5906646,172.3801044,fuel,NZ,Canterbury,BP
-40.2254168,175.5670421,police,NZ,Manawatu-Wanganui,Feilding Police Station
-36.919543,174.7577078,pharmacy,NZ,Auckland,Hillsborough Chemist
-36.8824301,174.7623376,pub,NZ,Auckland,De Post
-43.1966071,171.7429748,attraction,NZ,Canterbury,Cave Stream Reserve
-43.5199871,172.5347836,fuel,NZ,Canterbury,Caltex
-41.2958474,174.7388675,attraction,NZ,Wellington,Wright's Hill Fortress
-43.7308227,172.6909464,parking,NZ,Canterbury,Kaituna Valley Walkway
-36.863294,174.7800547,library,NZ,Auckland,Parnell Library
-42.5269355,172.8416572,ruins,NZ,Canterbury,Nurserymans Cottage
-36.8634515,174.7367472,studio,NZ,Auckland,Face Television
-43.4542514,172.4425377,information,NZ,Canterbury,map
-41.2949901,174.7981442,viewpoint,NZ,Wellington,Centennial Lookout
-43.9020774,171.7483075,courthouse,NZ,Canterbury,Ashburton Court
-43.5710936,172.7134409,information,NZ,Canterbury,old Heathcote Quarry site
-40.8943659,174.9794604,restaurant,NZ,Wellington,China Beach Restaurant
-43.4682861,172.6826809,information,NZ,Canterbury,Info Centre
-40.3508163,175.6055061,supermarket,NZ,Manawatu-Wanganui,Countdown
-41.2843469,174.768295,attraction,NZ,Wellington,Krupp Gun
-41.2806297,174.7667561,hotel,NZ,Wellington,Quality Hotel on Thorndon
-41.281233,174.7666299,public_building,NZ,Wellington,Sound Shell
-41.300047,174.779385,museum,NZ,Wellington,Cricket Museum
-41.3006405,174.781314,memorial,NZ,Wellington,William Wakefield Memorial
-41.3075896,174.7665864,place_of_worship,NZ,Wellington,St Matthews
-41.3052464,174.7654853,library,NZ,Wellington,Brooklyn Library
-41.3053245,174.7639294,atm,NZ,Wellington,Kiwibank
-41.3053873,174.763582,atm,NZ,Wellington,Westpac
-43.4319824,172.7048296,camp_site,NZ,Canterbury,Spencer Beach Holiday Park
-43.430772,172.7070612,picnic_site,NZ,Canterbury,Spencer Park
-43.678147,172.6213019,viewpoint,NZ,Canterbury,(white post)
-43.6661824,172.6085581,attraction,NZ,Canterbury,Anne's falls
-43.609766,172.3132374,golf_course,NZ,Canterbury,Burnham Golf Course
-41.3054515,174.7635049,pharmacy,NZ,Wellington,Brooklyn Pharmacy
-41.309018,174.7636983,place_of_worship,NZ,Wellington,St Bernard's Catholic Church
-41.3139567,174.7644197,sports_centre,NZ,Wellington,Vogelmorn Bowling Club
-41.2972325,174.7694451,veterinary,NZ,Wellington,Central Wellington Veterinary Hospital
-38.8826615,175.2643909,station,NZ,Manawatu-Wanganui,Taumarunui
-45.8641983,170.486402,fire_station,NZ,Otago,Roslyn Fire Station
-39.6786162,175.7971853,station,NZ,Manawatu-Wanganui,Taihape
-40.0876535,175.3917929,station,NZ,Manawatu-Wanganui,Marton Station
-39.9355888,175.5732116,station,NZ,Manawatu-Wanganui,Hunterville Platform
-43.4292531,172.7069849,information,NZ,Canterbury,map
-39.1236701,175.3920084,cafe,NZ,Manawatu-Wanganui,The Spiral Cafe
-41.3098153,174.7772631,place_of_worship,NZ,Wellington,St James' Presbyterian Church
-41.3116184,174.7783236,place_of_worship,NZ,Wellington,Trinity Union Church
-41.3124485,174.779652,bank,NZ,Wellington,ANZ
-41.3141955,174.7800921,atm,NZ,Wellington,ANZ
-41.3143974,174.7802626,pharmacy,NZ,Wellington,Newtown Mall Pharmacy
-41.3144405,174.7808772,supermarket,NZ,Wellington,New World Supermarket
-41.3144282,174.780145,atm,NZ,Wellington,Westpac
-41.3174653,174.7850128,place_of_worship,NZ,Wellington,Congregational Christian Church in Samoa
-41.3077965,174.7856047,kindergarten,NZ,Wellington,South Side Kids
-41.3086358,174.7850944,playground,NZ,Wellington,Vince Regal Play Area
-41.3131912,174.7795155,atm,NZ,Wellington,Kiwibank
-45.872546,170.5097545,fire_station,NZ,Otago,Dunedin City Fire Station
-45.8741805,170.5027365,cinema,NZ,Otago,Hoyts Closed ( at Dec 2013)
-45.8755039,170.5023269,cinema,NZ,Otago,Rialto
-45.8729161,170.5028176,cinema,NZ,Otago,Metro Cinema
-45.8724414,170.4720854,fuel,NZ,Otago,Z Valley
-43.1909607,172.7379567,toilets,NZ,Canterbury,Coulbeck Reserve
-43.0544787,172.7580196,station,NZ,Canterbury,Glenmark Station
-40.955769,175.6504413,fuel,NZ,Wellington,Gull Masterton
-43.7616305,172.2996269,memorial,NZ,Canterbury,War Memorial
-36.7970204,175.0660699,hotel,NZ,Auckland,Isola Estates
-43.9241995,171.704768,caravan_site,NZ,Canterbury,Tinwald Camping Ground
-43.380281,171.9304198,monument,NZ,Canterbury,Russell Flat School
-36.7621745,175.174168,attraction,NZ,Auckland,Stoney Batter Museum
-36.8442452,175.1489166,attraction,NZ,,Orapiu Wharf
-36.7920804,175.0002569,attraction,NZ,Auckland,Mudbrick Vineyard
-36.7882243,175.0014156,attraction,NZ,Auckland,Cable Bay Vineyard
-43.0815647,172.7915373,parking,NZ,Canterbury,Mt Cass Walkway
-43.0465371,172.7841561,place_of_worship,NZ,Canterbury,St Pauls Glenmark
-41.2873708,174.7725192,hostel,NZ,Wellington,Kia Maia International Student Christian Hostel
-41.2813643,174.7659277,fountain,NZ,Wellington,Joy Fountain
-41.2822098,174.7653727,pavilion,NZ,Wellington,The Duckpond Pavilion
-41.2841697,174.7632305,viewpoint,NZ,Wellington,James Hector Memorial Lookout
-41.2890296,174.7619641,atm,NZ,Wellington,Kiwibank
-41.2891596,174.7620333,pharmacy,NZ,Wellington,Kelburn Pharmacy
-43.7851525,172.9566641,parking,NZ,Canterbury,Boat Ramp
-43.7674454,172.9618355,parking,NZ,Canterbury,Boat Ramp
-43.7736399,172.9267043,archaeological_site,NZ,Canterbury,Onawe
-43.4871938,172.1181041,hospital,NZ,Canterbury,Darfield Hospital
-43.4886509,172.1158077,police,NZ,Canterbury,Police
-43.0312845,171.7471641,parking,NZ,Canterbury,Cass Saddle Carpark
-43.0275683,171.6291442,parking,NZ,Canterbury,Bealey Spur Carpark
-43.0213826,171.6098389,pub,NZ,Canterbury,Bealey Hotel
-43.0215983,171.6105725,motel,NZ,Canterbury,Bealey Motels
-36.8176656,175.0361465,attraction,NZ,Auckland,Te Whau vineyard
-43.0022357,171.5891598,shelter,NZ,Canterbury,Klondyke Shelter
-42.9814038,171.5922472,parking,NZ,Canterbury,Edwards carpark
-42.9840683,171.5904218,shelter,NZ,Canterbury,Greyneys Shelter
-42.9488711,171.5675637,police,NZ,Canterbury,Police
-42.940617,171.5626045,shelter,NZ,Canterbury,Public Day Shelter
-42.7139535,170.9694275,supermarket,NZ,West Coast,Four Square
-42.8424438,171.1677217,attraction,NZ,West Coast,Dorothy Falls
-41.2952281,174.7831966,monument,NZ,Wellington,Queen Victoria Monument
-41.2952986,174.7829152,atm,NZ,Wellington,National Bank
-41.2942895,174.7833764,pub,NZ,Wellington,The Craftsman
-41.2939947,174.7826052,atm,NZ,Wellington,ANZ
-41.2935507,174.7812852,atm,NZ,Wellington,ANZ
-41.2934333,174.7813603,atm,NZ,Wellington,Kiwibank
-41.2931934,174.7810056,bank,NZ,Wellington,ANZ
-41.2934968,174.7809748,atm,NZ,Wellington,Westpac
-41.2934154,174.7805046,pub,NZ,Wellington,Bangalore Polo Club
-41.2933868,174.7803632,pub,NZ,Wellington,The Grand
-41.2944079,174.780499,restaurant,NZ,Wellington,Lonestar
-36.8139449,175.0717306,viewpoint,NZ,Auckland,Lookout
-36.8117166,175.0690746,attraction,NZ,Auckland,Whakanewha Regional Park Entrance
-42.790581,171.5518299,shelter,NZ,West Coast,Carroll Hut
-39.9305774,175.0531793,library,NZ,Manawatu-Wanganui,Davis Central City Library
-39.9309868,175.0525918,library,NZ,Manawatu-Wanganui,Alexander Heritage & Research Library
-36.8013946,175.0697296,museum,NZ,Auckland,Waiheke Museum
-38.1637015,176.250266,attraction,NZ,Bay of Plenty,Te Puia Thermal Park
-36.8803485,174.8116231,pub,NZ,Auckland,The Villager
-39.4180104,175.3986389,pub,NZ,Manawatu-Wanganui,The Mountain Rocks
-39.2979703,175.5471534,restaurant,NZ,Manawatu-Wanganui,Giant Cafe
-40.3713315,175.6099102,caravan_site,NZ,Manawatu-Wanganui,Palmerston North Holiday Park
-40.3622651,175.6161624,fuel,NZ,Manawatu-Wanganui,Fitzherbert St Caltex
-38.2852451,176.3873571,attraction,NZ,Bay of Plenty,Waimangu Volcanic & Thermal Valley
-38.1073014,176.2200731,attraction,NZ,Bay of Plenty,Mitai Maori Experience
-38.137823,176.2581445,attraction,NZ,Bay of Plenty,Polynesian Spa
-38.066258,176.2162319,lodge,NZ,Bay of Plenty,Nicara Lake Side Cottage
-38.0670013,176.2163177,lodge,NZ,Bay of Plenty,Nicara Lakeside Lodge
-41.5121018,173.9602574,ferry_terminal,NZ,Marlborough,River Queen Terminal
-45.8746118,170.5016932,parking,NZ,Otago,Moray Place Car Park
-35.0265086,173.692512,attraction,NZ,Northland,Rock Pools
-35.178439,173.133594,attraction,NZ,Northland,Endlesssum
-36.8491133,174.5437548,station,NZ,Auckland,Waitakere Railway Station
-36.8486186,174.7558348,pub,NZ,Auckland,The Sprig and Fern
-36.8482271,174.7629931,pub,NZ,Auckland,The Fiddler
-36.8465557,174.7617625,hotel,NZ,Auckland,The Heritage
-36.8464595,174.7615393,cafe,NZ,Auckland,Cafe Della Piazza
-43.4513311,172.449896,information,NZ,Canterbury,map
-36.851195,174.7754699,pub,NZ,Auckland,The Strand Tavern
-36.8449243,174.7639356,pub,NZ,Auckland,Mo's
-36.8506029,174.764164,pub,NZ,Auckland,Father Ted's
-36.8521963,174.7686186,pub,NZ,Auckland,Shadows
-36.8476285,174.7647051,pub,NZ,Auckland,Bluestone Room
-36.8474709,174.766505,pub,NZ,Auckland,Deschlers
-36.8477319,174.7663956,pub,NZ,Auckland,Rakinos
-36.8471893,174.764739,pub,NZ,Auckland,Crow Bar
-36.8466908,174.7640745,pub,NZ,Auckland,Shakepeare's Tavern
-36.8468658,174.7657817,pub,NZ,Auckland,QF Tavern
-36.8470596,174.7665237,pub,NZ,Auckland,Queensferry Tavern
-36.8469901,174.7662754,pub,NZ,Auckland,The Occidental
-36.8470128,174.7663922,pub,NZ,Auckland,Vulture's Lane
-36.8518185,174.7642669,pub,NZ,Auckland,Brooklyn
-36.8517086,174.7634687,pub,NZ,Auckland,The Playhouse
-36.8489133,174.7616749,pub,NZ,Auckland,Canoe Bar
-36.8496894,174.764121,pub,NZ,Auckland,Margheritas
-36.8496619,174.764636,hostel,NZ,Auckland,Auckland Central Backpackers
-36.8461041,174.7684212,hostel,NZ,Auckland,Fat Camel
-36.8456851,174.7665415,hostel,NZ,Auckland,Queen Street Backpackers
-36.8459202,174.7674567,hostel,NZ,Auckland,X Base
-36.8483638,174.7636919,hostel,NZ,Auckland,Surf 'n Ski
-36.8490297,174.773737,restaurant,NZ,Auckland,The Station
-36.8421767,174.7636575,pub,NZ,Auckland,The Waterfront
-36.8425617,174.7635157,pub,NZ,Auckland,Degree
-36.8431162,174.7621555,pub,NZ,Auckland,O' Hagan's
-36.8454447,174.7675886,pub,NZ,Auckland,Jokers
-36.8455533,174.7689513,pub,NZ,Auckland,The Brewery Britomart
-36.844435,174.7670393,nightclub,NZ,Auckland,Boogie Wonderland
-36.8487024,174.764564,hotel,NZ,Auckland,President's Hotel
-36.846374,174.761989,pub,NZ,Auckland,Muddy Farmer
-36.85055,174.7657656,restaurant,NZ,Auckland,Tony's
-36.8503714,174.7633281,restaurant,NZ,Auckland,Tony's
-36.8500081,174.7650348,bank,NZ,Auckland,ANZ
-36.849822,174.7648558,bank,NZ,Auckland,Westpac
-36.8466144,174.7667441,bar,NZ,Auckland,Code
-36.8466625,174.7670016,pub,NZ,Auckland,Corner Bar
-36.8480528,174.7705297,hotel,NZ,Auckland,Hotel Pullman Auckland
-43.2288998,172.2270719,caravan_site,NZ,Canterbury,Ashley Gorge Camping Ground
-43.1962088,172.2933884,parking,NZ,Canterbury,Blowhard Track carpark
-41.1379137,175.038221,station,NZ,Wellington,Trentham
-41.1978851,174.937446,fuel,NZ,Wellington,Z High Street
-41.2040192,174.9141749,fuel,NZ,Wellington,Z VIC Corner
-41.2039056,174.9190741,place_of_worship,NZ,Wellington,Knox Presbyterian Church
-43.3902667,172.6784254,memorial,NZ,Canterbury,The Landing
-40.996193,173.0050314,restaurant,NZ,Tasman,Park Caf¨¦
-40.998044,173.003337,fast_food,NZ,Tasman,The Fat Tui
-41.0052236,173.0094881,information,NZ,Tasman,Abel Tasman Centre
-40.9910807,172.9952291,caravan_site,NZ,Tasman,Old MacDonalds Farm
-40.9943338,173.003017,hostel,NZ,Tasman,The Barn Backpackers
-40.9960993,173.0050253,parking,NZ,Tasman,Abel Tasman Track
-41.0249953,172.9045624,viewpoint,NZ,Tasman,Hawkes Lookout
-40.8573628,172.8065363,restaurant,NZ,Tasman,The Brigand
-40.8480326,172.7686639,attraction,NZ,Tasman,Pupu Springs
-36.8942579,174.6952637,library,NZ,Auckland,Avondale Library
-44.7318884,167.7987124,viewpoint,NZ,Southland,Mackay Falls
-44.7192082,168.2780556,shelter,NZ,Otago,New Routeburn Shelter
-41.0851732,172.9971523,fuel,NZ,Tasman,Challenge
-41.1117153,173.0113142,pharmacy,NZ,Tasman,life Pharmacy Motueka
-41.1081432,173.0114237,restaurant,NZ,Tasman,Hotel Motueka
-43.1294741,172.3374819,shelter,NZ,Canterbury,Pinchgut Hut
-43.1957544,172.338302,information,NZ,Canterbury,Mt Thomas Forrest H.Q.
-43.0362189,171.6440498,parking,NZ,Canterbury,Lagoon Saddle Carpark
-42.9353597,171.560504,parking,NZ,Canterbury,Punchbowl Carpark
-41.2671317,173.0069518,pub,NZ,Tasman,Moutere Inn
-41.270557,173.0058748,place_of_worship,NZ,Tasman,Saint Paul's
-41.2979034,173.0162496,place_of_worship,NZ,Tasman,Chandrakirti Meditation Centre
-45.0941214,169.6020811,cafe,NZ,Otago,Muddy Creek
-45.0497399,169.7276745,shelter,NZ,Otago,Poolburn
-45.0068977,169.9129052,convenience,NZ,Otago,T. Gilchrist & Sons
-45.3453539,170.8263499,attraction,NZ,Otago,Moeraki Boulders
-45.12182,170.9804085,viewpoint,NZ,Otago,Yellow Eyed Penguin Colony
-42.9328303,171.5664734,viewpoint,NZ,Canterbury,Devils Punchball Lookout
-43.9040565,171.8035229,parking,NZ,Canterbury,Ashburton Airfield
-41.2884029,174.0048584,fast_food,NZ,Marlborough,Subway
-41.2879842,174.0054206,information,NZ,Marlborough,i Site
-41.2931242,174.0067282,police,NZ,Marlborough,Community Policing Centre
-41.2919642,174.0072651,mall,NZ,Marlborough,Mariners Mall
-41.2871565,174.7509461,embassy,NZ,Wellington,Embassy of the Russian Federation
-41.5140304,173.9590676,fuel,NZ,Marlborough,bp
-41.2983391,174.0108827,viewpoint,NZ,Marlborough,Hilltop View
-41.1104985,173.0107614,pub,NZ,Tasman,Post Office Hotel
-41.1111887,173.0113093,bank,NZ,Tasman,Westpac
-41.111167,173.0108573,pharmacy,NZ,Tasman,Unichem
-41.1123554,173.0112131,bank,NZ,Tasman,ANZ Bank
-41.1126153,173.0112022,post_office,NZ,Tasman,Take Note / NZ Post
-41.113754,173.0107664,alcohol,NZ,Tasman,Super Liquor
-41.1141079,173.010746,fuel,NZ,Tasman,Z
-40.8027914,173.0037238,camp_site,NZ,Tasman,Anapai Beach Camp
-40.849424,173.0156028,camp_site,NZ,Tasman,Whaiharakeke
-40.8890748,173.0464675,camp_site,NZ,Tasman,Onetahuti
-40.9639221,173.056215,camp_site,NZ,Tasman,Watering Cove
-41.2869945,174.005701,attraction,NZ,,Eco World Aquarium & Terrarium
-41.2883286,174.0057851,golf_course,NZ,Marlborough,Kiwi Golf
-41.2890307,174.0071494,pharmacy,NZ,Marlborough,Picton Healthcare Pharmacy
-41.2892062,174.0070092,atm,NZ,Marlborough,ASB
-41.2913967,174.0070839,atm,NZ,Marlborough,Kiwibank
-41.2916635,174.0070279,pharmacy,NZ,Marlborough,Queen Charlotte Pharmacy
-41.2917828,174.0070092,bank,NZ,Marlborough,Westpac
-41.2920005,174.0070092,atm,NZ,Marlborough,National Bank
-41.291786,174.006486,fire_station,NZ,Marlborough,Picton Volunteer Fire Brigade
-41.2911966,174.006473,doctors,NZ,Marlborough,Picton Medical Centre
-41.2911462,174.0064703,library,NZ,Marlborough,Picton Library
-41.288586,174.0064172,museum,NZ,Marlborough,Picton Museum
-36.7351407,175.4824601,camp_site,NZ,Waikato,Shelly Beach Top 10 Holiday Park
-41.8047372,172.8436823,information,NZ,Tasman,DOC Saint Arnaud
-41.8351115,172.8088969,shelter,NZ,Tasman,Relax Shelter
-41.8315882,172.8104915,shelter,NZ,Tasman,Bushedge Shelter
-41.8368377,172.822945,shelter,NZ,Tasman,Bushline Hut
-41.7998828,172.3249763,fuel,NZ,Tasman,Mobil
-41.8002544,172.3256699,supermarket,NZ,Tasman,Four Square
-38.2855284,176.3862813,parking,NZ,Bay of Plenty,Waimangu Volcanic Valley
-37.07085,175.6627882,camp_site,NZ,Waikato,Totara Flat
-43.5554174,172.6668521,library,NZ,Canterbury,Opawa Children's Library
-39.3235868,174.10338,information,NZ,Taranaki,DOC Visitor Centre Dawson Falls
-39.3093954,174.0660283,alpine_hut,NZ,Taranaki,Syme Hut
-39.3117111,174.0802657,alpine_hut,NZ,Taranaki,Kapuni Lodge
-39.3175232,174.0878311,shelter,NZ,Taranaki,Hooker Shelter
-38.9814924,174.4390481,brewery,NZ,Taranaki,Whitecliffs Organic Brewery
-36.8330705,175.7087876,ferry_terminal,NZ,,Whitianga Wharf
-37.0539926,174.9642735,cafe,NZ,Auckland,Callum's Bakery
-36.7841407,174.7753001,restaurant,NZ,Auckland,The Store
-36.786739,174.7720478,cinema,NZ,Auckland,Berkeley Cinemas
-39.1079814,175.6529869,shelter,NZ,Waikato,Ketetahi Hut (DAMAGED)
-37.0617081,175.6715704,viewpoint,NZ,Waikato,Billy Goat Landing
-37.0491088,175.69153,attraction,NZ,Waikato,Hydro Camp
-41.4377274,174.918459,attraction,NZ,,Seal Colony
-45.0626711,169.0289188,attraction,NZ,Otago,Nevis Bungy
-41.2896512,174.8974709,library,NZ,Wellington,Eastbourne Community Library
-39.1770654,175.4021093,fuel,NZ,Manawatu-Wanganui,G.A.S.
-41.2142741,174.9052982,swimming_pool,NZ,Wellington,Huia Pool
-43.5887665,172.3835324,station,NZ,Canterbury,Rolleston
-41.5685982,175.396703,attraction,NZ,,White Rock
-36.7371654,175.5061412,halt,NZ,Waikato,Ravington
-36.7359173,175.5064221,station,NZ,Waikato,Hoki Mai Loop
-36.7359866,175.5085598,halt,NZ,Waikato,Eyefull Tower
-41.1252008,175.0608087,fuel,NZ,Wellington,Caltex
-41.12406,175.0686775,place_of_worship,NZ,Wellington,St. Joseph's
-41.123554,175.0758988,fuel,NZ,Wellington,BP
-41.1252794,175.0650761,fast_food,NZ,Wellington,Burger King
-43.5133002,172.6368742,supermarket,NZ,Canterbury,Edgeware Supervalue
-43.5131406,172.6376917,fuel,NZ,Canterbury,BP Connect Edgeware
-43.513543,172.6373377,butcher,NZ,Canterbury,Peter Timbs Meats
-43.5135492,172.6364879,chemist,NZ,Canterbury,St Albans Pharmacy
-43.5137495,172.6363287,alcohol,NZ,Canterbury,Super Liquor Edgeware
-43.5138104,172.6369767,bakery,NZ,Canterbury,KB's Bakery
-36.8758909,174.7512127,pub,NZ,Auckland,The Dominion
-41.507594,173.9591319,fuel,NZ,Marlborough,Mobil
-41.5136518,173.9613489,fast_food,NZ,Marlborough,McDonald's
-41.51335,173.9587155,fast_food,NZ,Marlborough,Dominos
-41.5148962,173.9557837,fast_food,NZ,Marlborough,Pizza Hut
-41.5103315,173.9406876,veterinary,NZ,Marlborough,Springlands Vet Clinic
-41.5158617,173.9596007,sports_centre,NZ,Marlborough,Stadium 2000
-41.5158689,173.9585282,stadium,NZ,Marlborough,Marlborough Aquatic Centre
-41.5137767,173.9550308,library,NZ,Marlborough,Blenheim Library
-41.5140749,173.956939,post_office,NZ,Marlborough,Main Post Office
-41.504055,173.9607036,fast_food,NZ,Marlborough,Kentucky Fried Chicken
-41.51717,173.9531156,place_of_worship,NZ,Marlborough,St Marys
-41.5113499,173.9539271,fountain,NZ,Marlborough,Pollard Park Fountain
-41.5062648,173.9504213,playground,NZ,Marlborough,Pollard Park Playground
-41.5095634,173.9353225,supermarket,NZ,Marlborough,Countdown
-41.5296482,173.9550441,supermarket,NZ,Marlborough,Redwood Countdown
-41.5110282,173.9548097,artwork,NZ,Marlborough,Blenheim Art Gallery
-41.5114108,173.9548691,public_building,NZ,Marlborough,Marlborough District Council
-41.5315003,173.9405243,museum,NZ,Marlborough,Marlborough Museum
-41.530387,173.9406884,museum,NZ,Marlborough,Brayshaw Park
-41.506486,173.9326983,kindergarten,NZ,Marlborough,Springlands Kindergarten
-45.0323481,168.6603447,restaurant,NZ,Otago,The Cow
-45.0315077,168.6551043,camp_site,NZ,Otago,Queenstown Lakeview Holiday Park
-45.0319019,168.6600305,restaurant,NZ,Otago,Thai Siam
-45.0312529,168.6584512,restaurant,NZ,Otago,The Lone Star
-45.0317331,168.6594959,fast_food,NZ,Otago,Fergburger
-45.0309983,168.6604272,information,NZ,Otago,Queenstown Visitor Information
-45.032576,168.6603953,pharmacy,NZ,Otago,Unichem
-45.0322154,168.6612564,restaurant,NZ,Otago,Winnebagos
-45.0311533,168.6621949,restaurant,NZ,Otago,Brazz
-35.714069,174.3229651,place_of_worship,NZ,Northland,Anglican Church
-35.6833101,174.3217683,supermarket,NZ,Northland,Countdown Tikipunga
-35.683033,174.3220881,doctors,NZ,Northland,Paramount Medical Center
-35.6810588,174.2995695,fire_station,NZ,Northland,Kamo Volunteer Fire Brigade
-35.6827327,174.3008424,police,NZ,Northland,Kamo Community Police Station
-35.6828772,174.3004398,bank,NZ,Northland,Westpac Kamo
-43.5697707,172.6332242,place_of_worship,NZ,Canterbury,St Augustines Church
-41.2510314,172.128573,fuel,NZ,West Coast,Visitor Centre
-41.2512186,172.1284271,supermarket,NZ,West Coast,Karamea Four Square
-45.0257181,168.6474646,yes,NZ,Otago,Queenstown Luge
-41.2280111,173.5828798,fuel,NZ,Marlborough,Rai Valley
-43.5500271,172.4717811,place_of_worship,NZ,Canterbury,St Saviours
-43.5232778,172.5823435,university,NZ,Canterbury,University of Canterbury
-35.7381816,174.3101884,information,NZ,Northland,Whangarei Information Centre
-36.8087062,174.8624258,ferry_terminal,NZ,,Rangitoto Wharf
-41.2106684,174.9339033,place_of_worship,NZ,Wellington,Epuni Baptist Church
-37.0643444,174.9461299,station,NZ,Auckland,Papakura
-37.2035085,174.9104692,station,NZ,Auckland,Pukekohe
-37.7909641,175.2650729,station,NZ,Waikato,Hamilton
-38.1867419,175.2123498,station,NZ,Waikato,Otorohanga
-38.3356378,175.1658331,station,NZ,Waikato,Te Kuiti
-39.4022201,175.415236,station,NZ,Manawatu-Wanganui,Ohakune
-40.3442032,175.5942452,station,NZ,Manawatu-Wanganui,Palmerston North
-40.6312317,175.2778244,station,NZ,Manawatu-Wanganui,Levin
-40.8765915,175.0662108,station,NZ,Wellington,Waikanae
-40.9166519,175.0072186,station,NZ,Wellington,Paraparaumu
-41.2884297,174.0047693,station,NZ,Marlborough,Picton
-42.3962348,173.6807422,station,NZ,Canterbury,Kaikoura
-43.4845524,171.9344964,camp_site,NZ,Canterbury,Glentunnel Camping
-44.0911185,171.2421398,supermarket,NZ,Canterbury,freshChoice
-44.0927963,171.2442705,information,NZ,Canterbury,i-Site
-44.002526,170.4741186,hostel,NZ,Canterbury,Lake Tekapo YHA
-43.9855426,170.4648298,cafe,NZ,Canterbury,Astro Caf¨¦
-44.0052814,170.4784033,motel,NZ,Canterbury,The Godley
-44.0039992,170.4770014,motel,NZ,Canterbury,Lake Tekapo Scenic Resort
-36.8511708,174.8579488,library,NZ,Auckland,Saint Heliers Library
-36.8299281,174.7972537,post_office,NZ,Auckland,NZ Post
-44.8428999,170.6453612,attraction,NZ,Canterbury,Takiroa Maori Drawings
