@lat,@lon,amenity,historic,tourism,shop,office,leisure,craft,boundary,building,railway,admin_level,man_made,name
-40.3508163,175.6055061,,,,supermarket,,,,,,,,,Countdown
-41.2843469,174.7682950,,,attraction,,,,,,,,,,Krupp Gun
-41.2806297,174.7667561,,,hotel,,,,,,,,,,Quality Hotel on Thorndon
-41.2812330,174.7666299,public_building,,,,,,,,,,,,Sound Shell
-41.3000470,174.7793850,,,museum,,,,,,,,,,Cricket Museum
-41.3006405,174.7813140,,memorial,,,,,,,,,,,William Wakefield Memorial
-41.3075896,174.7665864,place_of_worship,,,,,,,,,,,,St Matthews
-41.3052464,174.7654853,library,,,,,,,,,,,,Brooklyn Library
-41.3053245,174.7639294,atm,,,,,,,,,,,,Kiwibank
-41.3053873,174.7635820,atm,,,,,,,,,,,,Westpac
-43.4319824,172.7048296,,,camp_site,,,,,,,,,,Spencer Beach Holiday Park
-43.4307720,172.7070612,,,picnic_site,,,,,,,,,,Spencer Park
-43.6781470,172.6213019,,,viewpoint,,,,,,,,,,(white post)
-43.6661824,172.6085581,,,attraction,,,,,,,,,,Anne's falls
-43.6097660,172.3132374,,,,,,golf_course,,,,,,,Burnham Golf Course
-41.3054515,174.7635049,pharmacy,,,,,,,,,,,,Brooklyn Pharmacy
-41.3090180,174.7636983,place_of_worship,,,,,,,,,,,,St Bernard's Catholic Church
-41.3139567,174.7644197,,,,,,sports_centre,,,,,,,Vogelmorn Bowling Club
-41.2972325,174.7694451,veterinary,,,,,,,,,,,,Central Wellington Veterinary Hospital
-38.8826615,175.2643909,,,,,,,,,,station,,,Taumarunui
-45.8641983,170.4864020,fire_station,,,,,,,,,,,,Roslyn Fire Station
-39.6786162,175.7971853,,,,,,,,,,station,,,Taihape
-40.0876535,175.3917929,,,,,,,,,,station,,,Marton Station
-39.9355888,175.5732116,,,,,,,,,,station,,,Hunterville Platform
-43.4292531,172.7069849,,,information,,,,,,,,,,map
-39.1236701,175.3920084,cafe,,,,,,,,,,,,The Spiral Cafe
-41.3098153,174.7772631,place_of_worship,,,,,,,,,,,,St James' Presbyterian Church
-41.3116184,174.7783236,place_of_worship,,,,,,,,,,,,Trinity Union Church
-41.3124485,174.7796520,bank,,,,,,,,,,,,ANZ
-41.3141955,174.7800921,atm,,,,,,,,,,,,ANZ
-41.3143974,174.7802626,pharmacy,,,,,,,,,,,,Newtown Mall Pharmacy
-41.3144405,174.7808772,,,,supermarket,,,,,,,,,New World Supermarket
-41.3144282,174.7801450,atm,,,,,,,,,,,,Westpac
-41.3174653,174.7850128,place_of_worship,,,,,,,,,,,,Congregational Christian Church in Samoa
-41.3077965,174.7856047,kindergarten,,,,,,,,,,,,South Side Kids
-41.3086358,174.7850944,,,,,,playground,,,,,,,Vince Regal Play Area
-41.3131912,174.7795155,atm,,,,,,,,,,,,Kiwibank
-45.8725460,170.5097545,fire_station,,,,,,,,,,,,Dunedin City Fire Station
-45.8741805,170.5027365,cinema,,,,,,,,,,,,Hoyts Closed ( at Dec 2013)
-45.8755039,170.5023269,cinema,,,,,,,,,,,,Rialto
-45.8729161,170.5028176,cinema,,,,,,,,,,,,Metro Cinema
-45.8724414,170.4720854,fuel,,,,,,,,,,,,Z Valley
-43.1909607,172.7379567,toilets,,,,,,,,,,,,Coulbeck Reserve
-43.0544787,172.7580196,,,,,,,,,,station,,,Glenmark Station
-40.9557690,175.6504413,fuel,,,,,,,,,,,,Gull Masterton
-43.7616305,172.2996269,,memorial,,,,,,,,,,,War Memorial
-36.7970204,175.0660699,,,hotel,,,,,,,,,,Isola Estates
-43.9241995,171.7047680,,,caravan_site,,,,,,,,,,Tinwald Camping Ground
-43.3802810,171.9304198,,monument,,,,,,,yes,,,,Russell Flat School
-36.7621745,175.1741680,,,attraction,,,,,,,,,,Stoney Batter Museum
-36.8442452,175.1489166,,,attraction,,,,,,,,,,Orapiu Wharf
-36.7920804,175.0002569,,,attraction,,,,,,,,,,Mudbrick Vineyard
-36.7882243,175.0014156,,,attraction,,,,,,,,,,Cable Bay Vineyard
-43.0815647,172.7915373,parking,,,,,,,,,,,,Mt Cass Walkway
-43.0465371,172.7841561,place_of_worship,,,,,,,,,,,,St Pauls Glenmark
-41.2873708,174.7725192,,,hostel,,,,,,,,,,Kia Maia International Student Christian Hostel
-41.2813643,174.7659277,fountain,,,,,,,,,,,,Joy Fountain
-41.2822098,174.7653727,,,,,,,,,pavilion,,,,The Duckpond Pavilion
-41.2841697,174.7632305,,,viewpoint,,,,,,,,,,James Hector Memorial Lookout
-41.2890296,174.7619641,atm,,,,,,,,,,,,Kiwibank
-41.2891596,174.7620333,pharmacy,,,,,,,,,,,,Kelburn Pharmacy
-43.7851525,172.9566641,parking,,,,,,,,,,,,Boat Ramp
-43.7674454,172.9618355,parking,,,,,,,,,,,,Boat Ramp
-43.7736399,172.9267043,,archaeological_site,,,,,,,,,,,Onawe
-43.4871938,172.1181041,hospital,,,,,,,,,,,,Darfield Hospital
-43.4886509,172.1158077,police,,,,,,,,,,,,Police
-43.0312845,171.7471641,parking,,,,,,,,,,,,Cass Saddle Carpark
-43.0275683,171.6291442,parking,,,,,,,,,,,,Bealey Spur Carpark
-43.0213826,171.6098389,pub,,,,,,,,,,,,Bealey Hotel
-43.0215983,171.6105725,,,motel,,,,,,,,,,Bealey Motels
-36.8176656,175.0361465,,,attraction,,,,,,,,,,Te Whau vineyard
-43.0022357,171.5891598,shelter,,,,,,,,,,,,Klondyke Shelter
-42.9814038,171.5922472,parking,,,,,,,,,,,,Edwards carpark
-42.9840683,171.5904218,shelter,,,,,,,,,,,,Greyneys Shelter
-42.9488711,171.5675637,police,,,,,,,,,,,,Police
-42.9406170,171.5626045,shelter,,,,,,,,,,,,Public Day Shelter
-42.7139535,170.9694275,,,,supermarket,,,,,,,,,Four Square
-42.8424438,171.1677217,,,attraction,,,,,,,,,,Dorothy Falls
-41.2952281,174.7831966,,monument,,,,,,,,,,,Queen Victoria Monument
-41.2952986,174.7829152,atm,,,,,,,,,,,,National Bank
-41.2942895,174.7833764,pub,,,,,,,,,,,,The Craftsman
-41.2939947,174.7826052,atm,,,,,,,,,,,,ANZ
-41.2935507,174.7812852,atm,,,,,,,,,,,,ANZ
-41.2934333,174.7813603,atm,,,,,,,,,,,,Kiwibank
-41.2931934,174.7810056,bank,,,,,,,,,,,,ANZ
-41.2934968,174.7809748,atm,,,,,,,,,,,,Westpac
-41.2934154,174.7805046,pub,,,,,,,,,,,,Bangalore Polo Club
-41.2933868,174.7803632,pub,,,,,,,,,,,,The Grand
-41.2944079,174.7804990,restaurant,,,,,,,,,,,,Lonestar
-36.8139449,175.0717306,,,viewpoint,,,,,,,,,,Lookout
-36.8117166,175.0690746,,,attraction,,,,,,,,,,Whakanewha Regional Park Entrance
-42.7905810,171.5518299,shelter,,alpine_hut,,,,,,yes,,,,Carroll Hut
-39.9305774,175.0531793,library,,,,,,,,,,,,Davis Central City Library
-39.9309868,175.0525918,library,,,,,,,,,,,,Alexander Heritage & Research Library
-36.8013946,175.0697296,,,museum,,,,,,,,,,Waiheke Museum
-38.1637015,176.2502660,,,attraction,,,,,,,,,,Te Puia Thermal Park
-36.8803485,174.8116231,pub,,,,,,,,,,,,The Villager
-39.4180104,175.3986389,pub,,,,,,,,,,,,The Mountain Rocks
-39.2979703,175.5471534,restaurant,,,,,,,,,,,,Giant Cafe
-40.3713315,175.6099102,,,caravan_site,,,,,,,,,,Palmerston North Holiday Park
-40.3622651,175.6161624,fuel,,,,,,,,,,,,Fitzherbert St Caltex
-38.2852451,176.3873571,,,attraction,,,,,,,,,,Waimangu Volcanic & Thermal Valley
-38.1073014,176.2200731,,,attraction,,,,,,,,,,Mitai Maori Experience
-38.1378230,176.2581445,,,attraction,,,,,,,,,,Polynesian Spa
-38.0662580,176.2162319,,,lodge,,,,,,,,,,Nicara Lake Side Cottage
-38.0670013,176.2163177,,,lodge,,,,,,,,,,Nicara Lakeside Lodge
-41.5121018,173.9602574,ferry_terminal,,,,,,,,,,,,River Queen Terminal
-45.8746118,170.5016932,parking,,,,,,,,,,,,Moray Place Car Park
-35.0265086,173.6925120,,,attraction,,,,,,,,,,Rock Pools
-35.1784390,173.1335940,,,attraction,,,,,,,,,,Endlesssum
-36.8491133,174.5437548,,,,,,,,,,station,,,Waitakere Railway Station
-36.8486186,174.7558348,pub,,,,,,,,,,,,The Sprig and Fern
-36.8482271,174.7629931,pub,,,,,,,,,,,,The Fiddler
-36.8465557,174.7617625,,,hotel,,,,,,,,,,The Heritage
-36.8464595,174.7615393,cafe,,,,,,,,,,,,Cafe Della Piazza
-43.4513311,172.4498960,,,information,,,,,,,,,,map
-36.8511950,174.7754699,pub,,,,,,,,,,,,The Strand Tavern
-36.8449243,174.7639356,pub,,,,,,,,,,,,Mo's
-36.8506029,174.7641640,pub,,,,,,,,,,,,Father Ted's
-36.8521963,174.7686186,pub,,,,,,,,,,,,Shadows
-36.8476285,174.7647051,pub,,,,,,,,,,,,Bluestone Room
-36.8474709,174.7665050,pub,,,,,,,,,,,,Deschlers
-36.8477319,174.7663956,pub,,,,,,,,,,,,Rakinos
-36.8471893,174.7647390,pub,,,,,,,,,,,,Crow Bar
-36.8466908,174.7640745,pub,,,,,,,,,,,,Shakepeare's Tavern
-36.8468658,174.7657817,pub,,,,,,,,,,,,QF Tavern
-36.8470596,174.7665237,pub,,,,,,,,,,,,Queensferry Tavern
-36.8469901,174.7662754,pub,,,,,,,,,,,,The Occidental
-36.8470128,174.7663922,pub,,,,,,,,,,,,Vulture's Lane
-36.8518185,174.7642669,pub,,,,,,,,,,,,Brooklyn
-36.8517086,174.7634687,pub,,,,,,,,,,,,The Playhouse
-36.8489133,174.7616749,pub,,,,,,,,,,,,Canoe Bar
-36.8496894,174.7641210,pub,,,,,,,,,,,,Margheritas
-36.8496619,174.7646360,,,hostel,,,,,,,,,,Auckland Central Backpackers
-36.8461041,174.7684212,,,hostel,,,,,,,,,,Fat Camel
-36.8456851,174.7665415,,,hostel,,,,,,,,,,Queen Street Backpackers
-36.8459202,174.7674567,,,hostel,,,,,,,,,,X Base
-36.8483638,174.7636919,,,hostel,,,,,,,,,,Surf 'n Ski
-36.8490297,174.7737370,restaurant,,,,,,,,,,,,The Station
-36.8421767,174.7636575,pub,,,,,,,,,,,,The Waterfront
-36.8425617,174.7635157,pub,,,,,,,,,,,,Degree
-36.8431162,174.7621555,pub,,,,,,,,,,,,O' Hagan's
-36.8454447,174.7675886,pub,,,,,,,,,,,,Jokers
-36.8455533,174.7689513,pub,,,,,,,,,,,,The Brewery Britomart
-36.8444350,174.7670393,nightclub,,,,,,,,,,,,Boogie Wonderland
-36.8487024,174.7645640,,,hotel,,,,,,,,,,President's Hotel
-36.8463740,174.7619890,pub,,,,,,,,,,,,Muddy Farmer
-36.8505500,174.7657656,restaurant,,,,,,,,,,,,Tony's
-36.8503714,174.7633281,restaurant,,,,,,,,,,,,Tony's
-36.8500081,174.7650348,bank,,,,,,,,,,,,ANZ
-36.8498220,174.7648558,bank,,,,,,,,,,,,Westpac
-36.8466144,174.7667441,bar,,,,,,,,,,,,Code
-36.8466625,174.7670016,pub,,,,,,,,,,,,Corner Bar
-36.8480528,174.7705297,,,hotel,,,,,,,,,,Hotel Pullman Auckland
-43.2288998,172.2270719,,,caravan_site,,,,,,,,,,Ashley Gorge Camping Ground
-43.1962088,172.2933884,parking,,,,,,,,,,,,Blowhard Track carpark
-41.1379137,175.0382210,,,,,,,,,,station,,,Trentham
-41.1978851,174.9374460,fuel,,,,,,,,,,,,Z High Street
-41.2040192,174.9141749,fuel,,,,,,,,,,,,Z VIC Corner
-41.2039056,174.9190741,place_of_worship,,,,,,,,,,,,Knox Presbyterian Church
-43.3902667,172.6784254,,memorial,,,,,,,,,,,The Landing
-40.9961930,173.0050314,restaurant,,,,,,,,,,,,Park Café
-40.9980440,173.0033370,fast_food,,,,,,,,,,,,The Fat Tui
-41.0052236,173.0094881,,,information,travel_agency,,,,,,,,,Abel Tasman Centre
-40.9910807,172.9952291,,,caravan_site,,,,,,,,,,Old MacDonalds Farm
-40.9943338,173.0030170,,,hostel,,,,,,,,,,The Barn Backpackers
-40.9960993,173.0050253,parking,,,,,,,,,,,,Abel Tasman Track
-41.0249953,172.9045624,,,viewpoint,,,,,,,,,,Hawkes Lookout
-40.8573628,172.8065363,restaurant,,,,,,,,,,,,The Brigand
-40.8480326,172.7686639,,,attraction,,,,,,,,,,Pupu Springs
-36.8942579,174.6952637,library,,,,,,,,,,,,Avondale Library
-44.7318884,167.7987124,,,viewpoint,,,,,,,,,,Mackay Falls
-44.7192082,168.2780556,shelter,,picnic_site,,,,,,,,,,New Routeburn Shelter
-41.0851732,172.9971523,fuel,,,,,,,,,,,,Challenge
-41.1117153,173.0113142,pharmacy,,,,,,,,,,,,life Pharmacy Motueka
-41.1081432,173.0114237,restaurant,,hotel,,,,,,,,,,Hotel Motueka
-43.1294741,172.3374819,shelter,,alpine_hut,,,,,,,,,,Pinchgut Hut
-43.1957544,172.3383020,,,information,,,,,,,,,,Mt Thomas Forrest H.Q.
-43.0362189,171.6440498,parking,,,,,,,,,,,,Lagoon Saddle Carpark
-42.9353597,171.5605040,parking,,,,,,,,,,,,Punchbowl Carpark
-41.2671317,173.0069518,pub,,,,,,,,,,,,Moutere Inn
-41.2705570,173.0058748,place_of_worship,,,,,,,,,,,,Saint Paul's
-41.2979034,173.0162496,place_of_worship,,,,,,,,,,,,Chandrakirti Meditation Centre
-45.0941214,169.6020811,cafe,,,,,,,,,,,,Muddy Creek
-45.0497399,169.7276745,shelter,,,,,,,,,,,,Poolburn
-45.0068977,169.9129052,,,,convenience,,,,,,,,,T. Gilchrist & Sons
-45.3453539,170.8263499,,,attraction,,,,,,,,,,Moeraki Boulders
-45.1218200,170.9804085,,,viewpoint,,,,,,,,,,Yellow Eyed Penguin Colony
-42.9328303,171.5664734,,,viewpoint,,,,,,,,,,Devils Punchball Lookout
-43.9040565,171.8035229,parking,,,,,,,,,,,,Ashburton Airfield
-41.2884029,174.0048584,fast_food,,,,,,,,,,,,Subway
-41.2879842,174.0054206,,,information,,,,,,,,,,i Site
-41.2931242,174.0067282,police,,,,,,,,,,,,Community Policing Centre
-41.2919642,174.0072651,,,,mall,,,,,,,,,Mariners Mall
-41.2871565,174.7509461,embassy,,,,,,,,,,,,Embassy of the Russian Federation
-41.5140304,173.9590676,fuel,,,,,,,,,,,,bp
-41.2983391,174.0108827,,,viewpoint,,,,,,,,,,Hilltop View
-41.1104985,173.0107614,pub,,,,,,,,,,,,Post Office Hotel
-41.1111887,173.0113093,bank,,,,,,,,,,,,Westpac
-41.1111670,173.0108573,pharmacy,,,,,,,,,,,,Unichem
-41.1123554,173.0112131,bank,,,,,,,,,,,,ANZ Bank
-41.1126153,173.0112022,post_office,,,,,,,,,,,,Take Note / NZ Post
-41.1137540,173.0107664,,,,alcohol,,,,,,,,,Super Liquor
-41.1141079,173.0107460,fuel,,,,,,,,,,,,Z
-40.8027914,173.0037238,,,camp_site,,,,,,,,,,Anapai Beach Camp
-40.8494240,173.0156028,,,camp_site,,,,,,,,,,Whaiharakeke
-40.8890748,173.0464675,,,camp_site,,,,,,,,,,Onetahuti
-40.9639221,173.0562150,,,camp_site,,,,,,,,,,Watering Cove
-41.2869945,174.0057010,,,attraction,,,,,,,,,,Eco World Aquarium & Terrarium
-41.2883286,174.0057851,,,,,,golf_course,,,,,,,Kiwi Golf
-41.2890307,174.0071494,pharmacy,,,,,,,,,,,,Picton Healthcare Pharmacy
-41.2892062,174.0070092,atm,,,,,,,,,,,,ASB
-41.2913967,174.0070839,atm,,,,,,,,,,,,Kiwibank
-41.2916635,174.0070279,pharmacy,,,,,,,,,,,,Queen Charlotte Pharmacy
-41.2917828,174.0070092,bank,,,,,,,,,,,,Westpac
-41.2920005,174.0070092,atm,,,,,,,,,,,,National Bank
-41.2917860,174.0064860,fire_station,,,,,,,,,,,,Picton Volunteer Fire Brigade
-41.2911966,174.0064730,doctors,,,,,,,,,,,,Picton Medical Centre
-41.2911462,174.0064703,library,,,,,,,,,,,,Picton Library
-41.2885860,174.0064172,,,museum,,,,,,,,,,Picton Museum
-36.7351407,175.4824601,,,camp_site,,,,,,,,,,Shelly Beach Top 10 Holiday Park
-41.8047372,172.8436823,,,information,,,,,,,,,,DOC Saint Arnaud
-41.8351115,172.8088969,shelter,,,,,,,,,,,,Relax Shelter
-41.8315882,172.8104915,shelter,,,,,,,,,,,,Bushedge Shelter
-41.8368377,172.8229450,shelter,,alpine_hut,,,,,,,,,,Bushline Hut
-41.7998828,172.3249763,fuel,,,,,,,,,,,,Mobil
-41.8002544,172.3256699,,,,supermarket,,,,,,,,,Four Square
-38.2855284,176.3862813,parking,,,,,,,,,,,,Waimangu Volcanic Valley
-37.0708500,175.6627882,,,camp_site,,,,,,,,,,Totara Flat
-43.5554174,172.6668521,library,,,,,,,,,,,,Opawa Children's Library
-39.3235868,174.1033800,,,information,,,,,,,,,,DOC Visitor Centre Dawson Falls
-39.3093954,174.0660283,,,alpine_hut,,,,,,,,,,Syme Hut
-39.3117111,174.0802657,,,alpine_hut,,,,,,,,,,Kapuni Lodge
-39.3175232,174.0878311,shelter,,,,,,,,,,,,Hooker Shelter
-38.9814924,174.4390481,brewery,,,,,,,,,,,,Whitecliffs Organic Brewery
-36.8330705,175.7087876,ferry_terminal,,,,,,,,,,,,Whitianga Wharf
-37.0539926,174.9642735,cafe,,,bakery,,,,,,,,,Callum's Bakery
-36.7841407,174.7753001,restaurant,,,,,,,,,,,,The Store
-36.7867390,174.7720478,cinema,,,,,,,,,,,,Berkeley Cinemas
-39.1079814,175.6529869,shelter,,wilderness_hut,,,,,,,,,,Ketetahi Hut (DAMAGED)
-37.0617081,175.6715704,,,viewpoint,,,,,,,,,,Billy Goat Landing
-37.0491088,175.6915300,,,attraction,,,,,,,,,,Hydro Camp
-41.4377274,174.9184590,,,attraction,,,,,,,,,,Seal Colony
-45.0626711,169.0289188,,,attraction,,,,,,,,,,Nevis Bungy
-41.2896512,174.8974709,library,,,,,,,,,,,,Eastbourne Community Library
-39.1770654,175.4021093,fuel,,,,,,,,,,,,G.A.S.
-41.2142741,174.9052982,,,,,,swimming_pool,,,,,,,Huia Pool
-43.5887665,172.3835324,,,,,,,,,,station,,,Rolleston
-41.5685982,175.3967030,,,attraction,,,,,,,,,,White Rock
-36.7371654,175.5061412,,,,,,,,,,halt,,,Ravington
-36.7359173,175.5064221,,,,,,,,,,station,,,Hoki Mai Loop
-36.7359866,175.5085598,,,,,,,,,,halt,,,Eyefull Tower
-41.1252008,175.0608087,fuel,,,,,,,,,,,,Caltex
-41.1240600,175.0686775,place_of_worship,,,,,,,,,,,,St. Joseph's
-41.1235540,175.0758988,fuel,,,,,,,,,,,,BP
-41.1252794,175.0650761,fast_food,,,,,,,,,,,,Burger King
-43.5133002,172.6368742,,,,supermarket,,,,,,,,,Edgeware Supervalue
-43.5131406,172.6376917,fuel,,,,,,,,,,,,BP Connect Edgeware
-43.5135430,172.6373377,,,,butcher,,,,,,,,,Peter Timbs Meats
-43.5135492,172.6364879,,,,chemist,,,,,,,,,St Albans Pharmacy
-43.5137495,172.6363287,,,,alcohol,,,,,,,,,Super Liquor Edgeware
-43.5138104,172.6369767,,,,bakery,,,,,,,,,KB's Bakery
-36.8758909,174.7512127,pub,,,,,,,,,,,,The Dominion
-41.5075940,173.9591319,fuel,,,,,,,,,,,,Mobil
-41.5136518,173.9613489,fast_food,,,,,,,,,,,,McDonald's
-41.5133500,173.9587155,fast_food,,,,,,,,,,,,Dominos
-41.5148962,173.9557837,fast_food,,,,,,,,,,,,Pizza Hut
-41.5103315,173.9406876,veterinary,,,,,,,,,,,,Springlands Vet Clinic
-41.5158617,173.9596007,,,,,,sports_centre,,,,,,,Stadium 2000
-41.5158689,173.9585282,,,,,,stadium,,,,,,,Marlborough Aquatic Centre
-41.5137767,173.9550308,library,,,,,,,,,,,,Blenheim Library
-41.5140749,173.9569390,post_office,,,,,,,,,,,,Main Post Office
-41.5040550,173.9607036,fast_food,,,,,,,,,,,,Kentucky Fried Chicken
-41.5171700,173.9531156,place_of_worship,,,,,,,,,,,,St Marys
-41.5113499,173.9539271,fountain,,,,,,,,,,,,Pollard Park Fountain
-41.5062648,173.9504213,,,,,,playground,,,,,,,Pollard Park Playground
-41.5095634,173.9353225,,,,supermarket,,,,,,,,,Countdown
-41.5296482,173.9550441,,,,supermarket,,,,,,,,,Redwood Countdown
-41.5110282,173.9548097,,,artwork,,,,,,,,,,Blenheim Art Gallery
-41.5114108,173.9548691,public_building,,,,,,,,,,,,Marlborough District Council
-41.5315003,173.9405243,,,museum,,,,,,,,,,Marlborough Museum
-41.5303870,173.9406884,,,museum,,,,,,,,,,Brayshaw Park
-41.5064860,173.9326983,kindergarten,,,,,,,,,,,,Springlands Kindergarten
-45.0323481,168.6603447,restaurant,,,,,,,,,,,,The Cow
-45.0315077,168.6551043,,,camp_site,,,,,,,,,,Queenstown Lakeview Holiday Park
-45.0319019,168.6600305,restaurant,,,,,,,,,,,,Thai Siam
-45.0312529,168.6584512,restaurant,,,,,,,,,,,,The Lone Star
-45.0317331,168.6594959,fast_food,,,,,,,,,,,,Fergburger
-45.0309983,168.6604272,,,information,,,,,,,,,,Queenstown Visitor Information
-45.0325760,168.6603953,pharmacy,,,,,,,,,,,,Unichem
-45.0322154,168.6612564,restaurant,,,,,,,,,,,,Winnebagos
-45.0311533,168.6621949,restaurant,,,,,,,,,,,,Brazz
-35.7140690,174.3229651,place_of_worship,,,,,,,,,,,,Anglican Church
-35.6833101,174.3217683,,,,supermarket,,,,,,,,,Countdown Tikipunga
-35.6830330,174.3220881,doctors,,,,,,,,,,,,Paramount Medical Center
-35.6810588,174.2995695,fire_station,,,,,,,,,,,,Kamo Volunteer Fire Brigade
-35.6827327,174.3008424,police,,,,,,,,,,,,Kamo Community Police Station
-35.6828772,174.3004398,bank,,,,,,,,,,,,Westpac Kamo
-43.5697707,172.6332242,place_of_worship,,,,,,,,,,,,St Augustines Church
-41.2510314,172.1285730,fuel,,,,,,,,,,,,Visitor Centre
-41.2512186,172.1284271,,,,supermarket,,,,,,,,,Karamea Four Square
-45.0257181,168.6474646,,,yes,,,,,,,,,,Queenstown Luge
-41.2280111,173.5828798,fuel,,,,,,,,,,,,Rai Valley
-43.5500271,172.4717811,place_of_worship,,,,,,,,,,,,St Saviours
-43.5232778,172.5823435,university,,,,,,,,no,,,,University of Canterbury
-35.7381816,174.3101884,,,information,,,,,,,,,,Whangarei Information Centre
-36.8087062,174.8624258,ferry_terminal,,,,,,,,,,,,Rangitoto Wharf
-41.2106684,174.9339033,place_of_worship,,,,,,,,,,,,Epuni Baptist Church
-37.0643444,174.9461299,,,,,,,,,,station,,,Papakura
-37.2035085,174.9104692,,,,,,,,,,station,,,Pukekohe
-37.7909641,175.2650729,,,,,,,,,,station,,,Hamilton
-38.1867419,175.2123498,,,,,,,,,,station,,,Otorohanga
-38.3356378,175.1658331,,,,,,,,,,station,,,Te Kuiti
-39.4022201,175.4152360,,,,,,,,,,station,,,Ohakune
-40.3442032,175.5942452,,,,,,,,,,station,,,Palmerston North
-40.6312317,175.2778244,,,,,,,,,,station,,,Levin
-40.8765915,175.0662108,,,,,,,,,,station,,,Waikanae
-40.9166519,175.0072186,,,,,,,,,,station,,,Paraparaumu
-41.2884297,174.0047693,,,,,,,,,,station,,,Picton
-42.3962348,173.6807422,,,,,,,,,,station,,,Kaikoura
-43.4845524,171.9344964,,,camp_site,,,,,,,,,,Glentunnel Camping
-44.0911185,171.2421398,,,,supermarket,,,,,,,,,freshChoice
-44.0927963,171.2442705,,,information,,,,,,,,,,i-Site
-44.0025260,170.4741186,,,hostel,,,,,,,,,,Lake Tekapo YHA
-43.9855426,170.4648298,cafe,,,,,,,,,,,,Astro Café
-44.0052814,170.4784033,,,motel,,,,,,,,,,The Godley
-44.0039992,170.4770014,,,motel,,,,,,,,,,Lake Tekapo Scenic Resort
-36.8511708,174.8579488,library,,,,,,,,,,,,Saint Heliers Library
-36.8299281,174.7972537,post_office,,,,,,,,,,,,NZ Post
-44.8428999,170.6453612,,,attraction,,,,,,,,,,Takiroa Maori Drawings
-45.3242097,170.8172346,pub,,,,,,,,,,,,Hampden Tavern
-45.3242429,170.8203251,place_of_worship,,,,,,,,,,,,Hampden Catholic Church
-45.3233964,170.8233754,,,camp_site,,,,,,,,,,Hampden Beach Motor Camp
-45.3239313,170.8166747,,,motel,,,,,,,,,,Hampden Court Motels
-45.3753572,170.4509596,,,viewpoint,,,,,,,,,,Macraes Flat Goldmines
-44.9875478,170.2855978,,,hotel,,,,,,,,,,Danseys Pass Hotel
-45.0236004,170.1477790,pub,,hotel,,,,,,,,,,Royal Hotel
-45.0071353,169.9131934,pub,,,,,,,,,,,,Oturehua Tavern
-45.1891346,169.3173303,cafe,,,,,,,,,,,,Post Office Cafe
-43.8793682,169.0418869,,,motel,,,,,,,,,,Heritage Park Lodge
-43.8790308,169.0432131,pub,,,,,,,,,,,,Hard Antler
-44.1620844,169.2694307,,,attraction,,,,,,,,,,Blue Pools
-44.2643427,169.2029413,,,caravan_site,,,,,,,,,,Makarora Cafe Motor Home Park
-44.2648216,169.2030786,cafe,,,,,,,,,,,,Makarora Country Cafe
-43.5917138,172.7916506,,ruins,,,,,,,,,,,WW2 bunker?
-38.8124916,177.0517646,,,alpine_hut,,,,,,,,,,Panekire Hut
-38.8088913,176.9936322,,,camp_site,,,,,,,,,,Waiopaoa Campsite
-38.7936751,176.9864037,,,camp_site,,,,,,,,,,Korokoro Campsite
-38.7440783,177.0328935,,,camp_site,,,,,,,,,,Waiharuru Campsite
-38.7358817,177.0519604,,,camp_site,,,,,,,,,,Tapuaenui Campsite
-36.8452459,174.7708843,restaurant,,,,,,,,,,,,Yum Cha
-41.2476821,174.7952366,place_of_worship,,,,,,,,,,,,Saint Bennedicts
-40.9145463,172.9201988,shelter,,alpine_hut,,,,,,yes,,,,Wainui Hut
-40.8627307,172.9388536,shelter,,alpine_hut,,,,,,yes,,,,Awapoto Hut
-40.9331404,172.9159195,,,viewpoint,,,,,,,,,,Wainui Saddle
-40.9398938,172.9466856,,,viewpoint,,,,,,,,,,Porter Rock
-40.9617279,172.9537803,shelter,,alpine_hut,,,,,,yes,,,,Castle Rocks Hut
-40.9381606,172.9360484,shelter,,,,,,,,yes,,,,Moa Park Shelter
-40.9640698,173.0014190,shelter,,,,,,,,yes,,,,Holyoake Clearing Shelter
-43.7151606,169.2252983,,,viewpoint,,,,,,,,,,Knight's Point
-43.5008869,170.0442835,,,viewpoint,,,,,,,,,,Chalet Lookout
-43.4661243,170.0176537,cafe,,,,,,,,,,,,The Last Kitchen
-42.7199327,170.9644327,,,motel,,,,,,,,,,Heritage Highway Motel
-42.7184063,170.9638056,,,hostel,,,,,,,,,,Jade Mountain Backpackers
-42.7180199,170.9637046,pub,,,,,,,,,,,,Railway Hotel
-42.7180963,170.9632768,cafe,,,,,,,,,,,,Chez Millie
-42.7175419,170.9628461,bank,,,,,,,,,,,,The National Bank
-42.7177340,170.9626708,cinema,,,,,,,,,,,,Regent Theatre
-42.7174110,170.9624955,pharmacy,,,,,,,,,,,,Westland Pharmacy
-42.7172102,170.9621271,pub,,,,,,,,,,,,Stumpers Bar Hotel
-42.5354904,171.1820698,,,theme_park,,,,,,,,,,Shantytown
-42.7163451,170.9618796,,,hotel,,,,,,,,,,Beachfront Hotel
